route_short_name,direction_id,shape_pt_lat,shape_pt_lon,shape_dist_traveled,route_long_name
VM23A,0,63.420622,10.390641,16928.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.42092,10.393304,17065.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.42092,10.393495,17074.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.420958,10.39359,17081.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.42113,10.395141,17160.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.422043,10.394679,17265.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.422163,10.394734,17278.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.422593,10.394563,17327.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.422596,10.394562,17328.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.422669,10.394533,17336.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.422852,10.394377,17358.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.425754,10.393535,17684.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.426066,10.393489,17719.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.427475,10.393102,17877.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.427509,10.393014,17883.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.430471,10.392243,18215.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.430682,10.392108,18240.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.430737,10.392095,18246.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.430808,10.392151,18254.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.431192,10.392062,18297.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.431411,10.391975,18322.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.433021,10.391594,18502.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.433081,10.392008,18524.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.433132,10.3927,18559.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.433185,10.394012,18625.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.433228,10.395615,18705.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.43332,10.400204,18934.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.43386,10.400202,18995.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.434574,10.400227,19074.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.434966,10.400126,19118.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.435858,10.400015,19218.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.43591,10.400034,19224.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.435875,10.400306,19238.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.435882,10.401259,19285.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.435894,10.40292,19368.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.435912,10.403435,19394.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.435368,10.405403,19510.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.435339,10.405631,19521.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.435436,10.405751,19534.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.435967,10.40616,19596.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.437658,10.407279,19793.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.438135,10.407581,19848.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.438159,10.407661,19853.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.438218,10.407749,19861.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.438298,10.407761,19870.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.438376,10.407664,19880.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.438415,10.407485,19890.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.438415,10.407385,19895.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.4394,10.405494,20039.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.43952,10.405303,20056.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.439589,10.405325,20064.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.439657,10.405259,20072.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.4397,10.405116,20081.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.4397,10.404948,20089.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.439847,10.404631,20112.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
VM23A,0,63.440056,10.404256,20142.0,Brattøra - St. Olavs - Hallset - Flatåsen - Sandmoen
